word,freq
democracy,292
political,88
government,77
democratic,66
state,60
right,57
citizen,54
power,48
country,43
form,42
people,41
representative,39
system,38
rule,37
vote,36
republic,34
election,34
medium,30
may,30
also,30
direct,29
voting,27
economic,26
time,24
freedom,24
example,24
elected,24
social,23
many,23
theory,22
often,22
majority,22
first,22
decision,22
constitution,22
parliament,21
different,21
assembly,21
individual,20
world,19
united,19
society,19
revolution,19
law,19
public,18
one,18
europe,18
population,17
institution,17
according,17
new,16
council,16
century,16
body,16
principle,15
policy,15
le,15
human,15
however,15
civil,15
interest,14
would,13
war,13
voter,13
view,13
two,13
small,13
property,13
nature,13
elite,13
without,12
well,12
used,12
the,12
suffrage,12
process,12
president,12
male,12
liberty,12
held,12
education,12
could,12
act,12
parliamentary,11
monarchy,11
liberal,11
large,11
issue,11
constitutional,11
considered,11
citizenship,11
although,11
year,10
u,10
subject,10
popular,10
modern,10
member,10
made,10
local,10
head,10
free,10
established,10
authority,10
athenian,10
among,10
age,10
use,9
term,9
study,9
roman,9
referendum,9
party,9
number,9
news,9
mass,9
limited,9
life,9
kingdom,9
information,9
include,9
growth,9
foreign,9
focus,9
evidence,9
coup,9
consensus,9
common,9
called,9
argued,9
a,9
work,8
within,8
tyranny,8
support,8
several,8
service,8
opinion,8
not,8
much,8
monarch,8
minister,8
locke,8
like,8
later,8
house,8
group,8
governed,8
general,8
force,8
even,8
english,8
eligible,8
creation,8
court,8
change,8
became,8
based,8
athens,8
america,8
word,7
white,7
whether,7
western,7
typically,7
transition,7
thought,7
shareholder,7
representation,7
regime,7
referred,7
rather,7
problem,7
prime,7
presidential,7
participation,7
level,7
legislative,7
international,7
including,7
important,7
ie,7
governance,7
generally,7
existing,7
exercised,7
equality,7
equal,7
england,7
dictatorship,7
democratization,7
decisionmaking,7
consociational,7
certain,7
ability,7
unit,6
town,6
size,6
since,6
sense,6
requirement,6
reason,6
protection,6
promotion,6
part,6
order,6
opposition,6
official,6
nation,6
movement,6
minority,6
military,6
make,6
legislature,6
led,6
leader,6
initiative,6
independent,6
increasing,6
increased,6
inclusive,6
given,6
germany,6
european,6
empire,6
early,6
directly,6
development,6
cosmopolitan,6
control,6
consent,6
commercial,6
city,6
can,6
british,6
bill,6
best,6
authoritarian,6
attempt,6
ancient,6
always,6
africa,6
woman,5
wave,5
various,5
variant,5
union,5
though,5
take,5
suggests,5
speech,5
soviet,5
similar,5
short,5
set,5
seen,5
republican,5
proposal,5
powerful,5
place,5
philosopher,5
personal,5
person,5
participatory,5
outside,5
others,5
ordinary,5
or,5
opposed,5
obligation,5
nondemocratic,5
no,5
national,5
men,5
mechanism,5
likely,5
leading,5
land,5
kind,5
informed,5
india,5
index,5
increase,5
implemented,5
idea,5
hold,5
half,5
greek,5
great,5
governmental,5
global,5
full,5
french,5
found,5
feature,5
exists,5
executive,5
ended,5
end,5
emergence,5
electoral,5
elect,5
deliberative,5
deliberation,5
delegate,5
defined,5
contrast,5
community,5
come,5
case,5
brought,5
bc,5
basic,5
argues,5
another,5
american,5
already,5
affected,5
adopted,5
administrative,5
access,5
20th,5
whose,4
which,4
weak,4
voted,4
value,4
usually,4
universal,4
ultimately,4
type,4
truly,4
today,4
throughout,4
three,4
therefore,4
theorist,4
theorem,4
them,4
that,4
still,4
sovereignty,4
socrates,4
show,4
shortlived,4
share,4
serve,4
serious,4
senate,4
scholar,4
say,4
ruler,4
role,4
resulting,4
result,4
requires,4
represent,4
remained,4
question,4
put,4
purpose,4
provided,4
proponent,4
professor,4
polity,4
politician,4
polarization,4
poland,4
plato,4
organisation,4
office,4
notion,4
north,4
nominally,4
nobility,4
nietzsche,4
needed,4
natural,4
must,4
method,4
mean,4
making,4
madison,4
list,4
limit,4
lead,4
larger,4
known,4
john,4
japan,4
included,4
hybrid,4
hobbes,4
history,4
hand,4
good,4
glorious,4
get,4
fundamental,4
france,4
framework,4
former,4
favour,4
fair,4
faction,4
exercise,4
emerge,4
electorate,4
either,4
eg,4
effect,4
economist,4
eastern,4
dewey,4
developed,4
decide,4
debate,4
creative,4
contract,4
concept,4
communist,4
colony,4
collective,4
coalition,4
classical,4
claim,4
china,4
check,4
characterized,4
characteristic,4
capital,4
building,4
britain,4
better,4
began,4
backsliding,4
arrow,4
around,4
appointed,4
amount,4
amendment,4
aggregative,4
writing,3
worst,3
workplace,3
weapon,3
voice,3
via,3
using,3
undermine,3
undemocratic,3
turn,3
trend,3
treasure,3
trade,3
together,3
tend,3
task,3
swiss,3
survive,3
supreme,3
sudden,3
structure,3
strongly,3
strong,3
stating,3
specific,3
spain,3
south,3
source,3
solution,3
so,3
similarly,3
serf,3
see,3
secured,3
scientist,3
said,3
ruling,3
review,3
represented,3
report,3
reliable,3
relation,3
regular,3
regional,3
reduce,3
rate,3
provide,3
protected,3
protect,3
prevent,3
present,3
position,3
point,3
philosophy,3
period,3
per,3
peace,3
passed,3
partner,3
particularly,3
particular,3
participate,3
owner,3
notably,3
norm,3
necessary,3
model,3
middle,3
met,3
meeting,3
meaning,3
marxist,3
market,3
manner,3
man,3
major,3
mainly,3
magna,3
lot,3
little,3
linked,3
legitimacy,3
legislation,3
legal,3
least,3
largest,3
king,3
judicial,3
james,3
italy,3
it,3
is,3
internal,3
instead,3
influence,3
includes,3
inalienable,3
in,3
impact,3
if,3
ideal,3
historically,3
high,3
heavily,3
gun,3
growing,3
ground,3
grew,3
granted,3
go,3
geographical,3
gained,3
fully,3
frequent,3
forward,3
find,3
federalist,3
father,3
faith,3
fact,3
facetoface,3
experience,3
expense,3
existed,3
exist,3
everyone,3
every,3
especially,3
enough,3
enabling,3
emphasis,3
emerged,3
element,3
educated,3
easily,3
détat,3
dominant,3
domestic,3
discussion,3
developing,3
determinant,3
destroyed,3
democratisation,3
definition,3
decreased,3
declared,3
decisionmakers,3
criticised,3
critical,3
criterion,3
create,3
corsican,3
corporation,3
constituency,3
consequence,3
conflict,3
confederal,3
concern,3
competitive,3
company,3
communication,3
colonial,3
cleisthenes,3
class,3
citystates,3
chosen,3
changed,3
central,3
cent,3
cause,3
carta,3
candidate,3
campaign,3
call,3
business,3
branch,3
book,3
black,3
believe,3
belief,3
become,3
balance,3
average,3
autonomous,3
autocratic,3
austria,3
attitude,3
associated,3
asia,3
aristocracy,3
argue,3
area,3
approach,3
appeared,3
apathy,3
antiquity,3
along,3
almost,3
allowed,3
aim,3
african,3
affect,3
adult,3
active,3
action,3
achieved,3
acemoglu,3
acceptable,3
absolute,3
1970s,3
17th,3
youth,2
xi,2
writer,2
wish,2
will,2
whole,2
westminster,2
weighted,2
weight,2
wealth,2
way,2
warned,2
vulnerable,2
voluntarily,2
virtually,2
virginia,2
violent,2
vice,2
vermont,2
vast,2
variety,2
us,2
upward,2
upon,2
unlike,2
unless,2
university,2
unequal,2
under,2
ultimate,2
ukraine,2
twentyfirst,2
turnout,2
turned,2
turkey,2
trust,2
true,2
treatment,2
tool,2
took,2
thus,2
threat,2
thomas,2
thinker,2
thing,2
theoretical,2
themselves,2
territory,2
termed,2
taxpaying,2
taxed,2
switzerland,2
sustained,2
supporting,2
supporter,2
supported,2
successful,2
substantive,2
substantial,2
subsequently,2
subsequent,2
stronger,2
strengthen,2
story,2
starting,2
stable,2
spread,2
specify,2
speak,2
spartan,2
sparta,2
sortition,2
son,2
sometimes,2
soldier,2
socialist,2
socialism,2
smaller,2
slavery,2
slave,2
single,2
simple,2
significant,2
shift,2
shared,2
served,2
separation,2
sending,2
semidirect,2
selection,2
sejmiks,2
security,2
sector,2
second,2
score,2
school,2
scandinavian,2
same,2
ruled,2
royal,2
rousseau,2
ronald,2
robert,2
rise,2
richard,2
resulted,2
restoration,2
responsible,2
respect,2
require,2
representing,2
renewed,2
renaissance,2
remove,2
remains,2
rely,2
religious,2
related,2
regard,2
reform,2
reflect,2
reducing,2
reconstruction,2
recent,2
recallable,2
read,2
range,2
random,2
radical,2
race,2
quoted,2
quality,2
qualified,2
qualification,2
pursuit,2
puritan,2
provision,2
provides,2
proudhon,2
protest,2
proposed,2
proportional,2
proportion,2
promote,2
project,2
profoundly,2
procedure,2
primary,2
premise,2
preference,2
predictor,2
practical,2
poverty,2
postulated,2
post,2
possible,2
portugal,2
populist,2
populism,2
popularly,2
popper,2
poor,2
politics,2
policyrelevant,2
plurality,2
philippine,2
personality,2
perceived,2
peasant,2
passage,2
parpolity,2
pace,2
outcome,2
ottoman,2
originated,2
organize,2
oppression,2
opposing,2
opportunity,2
only,2
oldest,2
old,2
offered,2
occurrence,2
occupied,2
obtained,2
nominal,2
noble,2
next,2
never,2
need,2
necessarily,2
nearly,2
nazi,2
nationalist,2
moral,2
month,2
montesquieu,2
minimalism,2
million,2
michael,2
merely,2
mediocrity,2
measure,2
meant,2
matter,2
math,2
march,2
manipulation,2
manage,2
mali,2
main,2
magnate,2
loyal,2
lord,2
logical,2
living,2
literacy,2
link,2
lijphart,2
lifetime,2
liberalisation,2
legitimate,2
leadership,2
lawmaking,2
late,2
largely,2
lack,2
keep,2
karl,2
justification,2
jury,2
judgement,2
judge,2
journalistic,2
journal,2
jinping,2
itself,2
italian,2
involving,2
involves,2
involve,2
invest,2
internet,2
interference,2
inspired,2
independence,2
incorporate,2
impossibility,2
importance,2
implies,2
implement,2
ideology,2
identified,2
hungary,2
horse,2
historical,2
highly,2
higher,2
hereditary,2
habeas,2
h,2
guided,2
greece,2
governing,2
govern,2
got,2
goal,2
gave,2
gain,2
function,2
freely,2
franchise,2
fragmented,2
fragmentation,2
founding,2
fought,2
forum,2
formed,2
formal,2
for,2
following,2
followed,2
focusing,2
flourishing,2
flourished,2
florence,2
flawed,2
fixed,2
filter,2
field,2
feeling,2
federal,2
favor,2
famously,2
false,2
fall,2
factor,2
faced,2
fable,2
expression,2
expressed,2
experienced,2
expanded,2
everywhere,2
everybody,2
ever,2
establishment,2
erosion,2
environment,2
entire,2
ensuring,2
ensure,2
enjoyed,2
enfranchisement,2
encompass,2
enacted,2
employed,2
empirical,2
emerging,2
emerges,2
else,2
elective,2
effort,2
effective,2
economy,2
economically,2
easy,2
due,2
dual,2
down,2
douglas,2
document,2
diverse,2
district,2
distribution,2
distinguished,2
disputed,2
dismissed,2
determine,2
desire,2
demo,2
demand,2
delegation,2
delegated,2
decolonisation,2
declaration,2
decisionmaker,2
death,2
day,2
david,2
culture,2
cuba,2
crowd,2
criticism,2
cossack,2
cortes,2
corpus,2
convention,2
controlling,2
controlled,2
contributed,2
contribute,2
contrary,2
continues,2
continued,2
contemporary,2
constantly,2
consistent,2
considerably,2
consecutive,2
conquest,2
concludes,2
conception,2
concentrated,2
competition,2
competing,2
compared,2
comparative,2
communicate,2
commentator,2
collapse,2
cognitive,2
codified,2
closely,2
close,2
civic,2
choose,2
choice,2
chance,2
chamber,2
censorship,2
capitalism,2
capacity,2
canton,2
came,2
california,2
cabinet,2
by,2
budget,2
broader,2
broadcasting,2
brazil,2
bloc,2
blamed,2
birth,2
binding,2
biased,2
beyond,2
benefit,2
beginning,2
basis,2
available,2
autocracy,2
authentic,2
assumed,2
asserted,2
aspect,2
asian,2
aristotle,2
argument,2
arguing,2
apply,2
applied,2
and,2
anarchist,2
allows,2
allowing,2
all,2
advocated,2
advocate,2
advantage,2
adopt,2
adam,2
actual,2
activity,2
accountable,2
accountability,2
able,2
20thcentury,2
2010s,2
1980s,2
1960s,2
1920s,2
ἀριστοκρατία,1
μέτοικοι,1
δημοκρατία,1
zealand,1
zaporizhian,1
zapatista,1
yugoslavia,1
younger,1
wrote,1
written,1
writes,1
writ,1
worsened,1
worldly,1
working,1
withdrawing,1
with,1
wisest,1
wisdom,1
wilmington,1
willingly,1
willing,1
william,1
willamette,1
widespread,1
widely,1
whoever,1
who,1
wherein,1
whereas,1
what,1
west,1
